,dport,country,having_ip_address,hostname_length,count_dir,count-www,fd_length,url_length,abnormal_url,count-http,count-letters,tld-length,count.,count-digits,count-,count=,count-https,sus_url,count?,count%,short_url,count@,count_embed_domain,malicous
36,80,3,False,6,4,0,7,83,1,1,62,3,1,4,9,0,0,0,0,0,0,0,0,False
37,80,3,False,6,4,0,7,83,1,1,62,3,1,4,9,0,0,0,0,0,0,0,0,False
38,80,3,False,6,4,0,7,83,1,1,61,3,1,4,10,0,0,0,0,0,0,0,0,False
39,80,3,False,6,4,0,7,83,1,1,62,3,1,4,9,0,0,0,0,0,0,0,0,False
40,80,3,False,6,4,0,7,83,1,1,62,3,1,4,9,0,0,0,0,0,0,0,0,False
41,80,3,False,6,4,0,7,83,1,1,62,3,1,4,9,0,0,0,0,0,0,0,0,False
42,80,3,False,6,4,0,7,83,1,1,61,3,1,4,10,0,0,0,0,0,0,0,0,False
43,80,3,False,6,4,0,7,83,1,1,60,3,1,8,7,0,0,0,0,0,0,0,0,False
44,80,3,False,6,4,0,7,83,1,1,64,3,1,4,7,0,0,0,0,0,0,0,0,False
45,80,0,False,19,3,0,4,83,1,1,60,3,1,10,1,0,0,0,0,5,0,0,0,False
46,80,0,False,13,3,0,9,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
47,80,0,False,13,3,0,9,83,1,1,55,3,1,13,8,0,0,0,0,0,0,0,0,False
48,80,0,False,13,3,0,9,83,1,1,54,3,1,14,8,0,0,0,0,0,0,0,0,False
49,80,0,False,13,3,0,9,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
50,80,0,False,13,3,0,9,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
51,80,0,False,13,3,0,9,83,1,1,62,3,1,7,7,0,0,0,0,0,0,0,0,False
52,80,0,False,13,3,0,9,83,1,1,58,3,1,10,8,0,0,0,0,0,0,0,0,False
53,80,3,False,9,2,0,4,83,1,1,40,2,1,18,0,0,0,0,0,19,0,0,0,False
54,80,5,False,10,2,0,6,83,1,1,60,2,2,7,1,0,0,0,0,0,0,0,0,False
55,80,6,False,9,3,0,17,83,1,1,53,3,2,11,10,0,0,0,0,0,0,0,0,False
56,80,6,False,9,3,0,6,83,1,1,32,3,1,25,1,0,0,0,0,18,0,0,0,False
57,80,0,False,12,5,0,10,83,1,1,57,3,1,12,5,0,0,0,0,0,0,0,0,False
58,80,0,False,12,5,0,11,83,1,1,58,3,1,10,6,0,0,0,0,0,0,0,0,False
59,80,0,False,12,5,0,8,83,1,1,58,3,1,10,6,0,0,0,0,0,0,0,0,False
60,80,0,False,12,5,0,7,83,1,1,58,3,1,10,6,0,0,0,0,0,0,0,0,False
61,80,0,False,12,5,0,7,83,1,1,58,3,1,10,6,0,0,0,0,0,0,0,0,False
62,80,0,False,12,5,0,5,83,1,1,57,3,1,10,7,0,0,0,0,0,0,0,0,False
63,80,0,False,12,5,0,5,83,1,1,57,3,1,10,7,0,0,0,0,0,0,0,0,False
64,80,0,False,12,5,0,5,83,1,1,56,3,1,10,8,0,0,0,0,0,0,0,0,False
65,80,0,False,12,5,0,5,83,1,1,54,3,1,13,7,0,0,0,0,0,0,0,0,False
66,80,0,False,21,1,0,54,83,1,1,69,3,1,1,2,3,0,0,0,0,0,0,0,False
67,80,0,False,21,1,0,38,83,1,1,69,3,1,0,7,1,0,0,1,0,0,0,0,False
68,80,0,False,21,1,0,39,83,1,1,71,3,1,0,5,1,0,0,1,0,0,0,0,False
69,80,0,False,21,1,0,39,83,1,1,71,3,1,0,5,1,0,0,1,0,0,0,0,False
70,80,0,False,7,5,0,4,83,1,1,59,3,1,8,7,0,0,0,0,0,0,0,0,False
71,80,3,False,12,2,0,5,83,1,1,61,2,2,4,11,0,0,0,0,0,0,0,0,False
72,80,3,False,12,2,0,6,83,1,1,64,2,2,4,8,0,0,0,0,0,0,0,0,False
73,80,3,False,12,2,0,6,83,1,1,66,2,2,4,6,0,0,0,0,0,0,0,0,False
74,80,0,False,18,2,0,8,83,1,1,57,3,1,11,9,0,0,0,0,0,1,0,0,False
75,80,7,False,6,3,0,7,83,1,1,71,2,1,3,0,1,0,0,1,0,0,0,0,False
76,80,0,False,13,2,0,61,83,1,1,60,4,1,4,13,0,0,0,0,0,0,0,0,False
77,80,0,False,13,2,0,61,83,1,1,65,4,1,2,10,0,0,0,0,0,0,0,0,False
78,80,0,False,13,2,0,61,83,1,1,61,4,1,4,12,0,0,0,0,0,0,0,0,False
79,80,0,False,13,2,0,61,83,1,1,63,4,1,2,12,0,0,0,0,0,0,0,0,False
80,80,0,False,13,2,0,61,83,1,1,61,4,1,2,14,0,0,0,0,0,0,0,0,False
81,80,8,False,12,5,0,7,83,1,1,71,6,2,0,2,0,0,0,0,0,0,0,0,False
82,80,8,False,12,3,0,7,83,1,1,63,6,2,5,1,2,0,0,1,0,0,0,0,False
83,80,8,False,12,3,0,8,83,1,1,58,6,3,11,0,1,0,0,1,2,0,0,0,False
84,80,8,False,12,5,0,4,83,1,1,69,6,3,0,3,0,0,0,0,0,0,0,0,False
85,80,8,False,12,3,0,4,83,1,1,62,6,2,5,2,2,0,0,1,0,0,0,0,False
86,80,0,False,13,3,0,4,83,1,1,63,6,2,6,0,0,0,0,0,0,0,0,0,False
87,80,0,False,13,3,0,4,83,1,1,62,6,2,6,0,0,0,0,0,0,0,0,0,False
88,80,0,False,13,3,0,9,83,1,1,61,6,2,6,0,0,0,0,0,0,0,0,0,False
89,80,0,False,15,2,0,10,83,1,1,59,3,1,11,3,2,0,0,1,0,0,0,0,False
90,80,9,False,9,3,0,3,83,1,1,59,3,3,7,0,1,0,0,1,5,0,0,0,False
91,80,9,False,9,3,0,3,83,1,1,59,3,3,7,0,1,0,0,1,5,0,0,0,False
92,80,9,False,9,3,0,3,83,1,1,59,3,3,7,0,1,0,0,1,5,0,0,0,False
93,80,0,False,14,3,0,4,83,1,1,62,3,1,9,5,0,0,1,0,0,0,0,0,False
94,80,0,False,14,4,0,4,83,1,1,62,3,1,8,3,0,0,0,0,0,0,0,0,False
95,80,0,False,14,4,0,4,83,1,1,63,3,1,7,3,0,0,0,0,0,0,0,0,False
96,80,0,False,14,3,0,4,83,1,1,64,3,1,8,4,0,0,0,0,0,0,0,0,False
97,80,0,False,14,4,0,4,83,1,1,63,3,1,7,3,0,0,0,0,0,0,0,0,False
98,80,0,False,14,3,0,4,83,1,1,63,3,1,8,5,0,0,0,0,0,0,0,0,False
99,80,0,False,14,3,0,4,83,1,1,63,3,1,8,5,0,0,0,0,0,0,0,0,False
100,80,0,False,14,4,0,4,83,1,1,64,3,1,6,3,0,0,0,0,0,0,0,0,False
101,80,0,False,14,3,0,4,83,1,1,62,3,1,8,6,0,0,0,0,0,0,0,0,False
102,80,0,False,14,3,0,4,83,1,1,63,3,1,8,5,0,0,0,0,0,0,0,0,False
103,80,0,False,14,3,0,4,83,1,1,61,3,1,8,7,0,0,0,0,0,0,0,0,False
104,80,0,False,14,3,0,4,83,1,1,63,3,1,7,6,0,0,0,0,0,0,0,0,False
105,80,0,False,14,4,0,4,83,1,1,61,3,1,8,4,0,0,0,0,0,0,0,0,False
106,80,0,False,14,3,0,4,83,1,1,62,3,1,8,6,0,0,0,0,0,0,0,0,False
107,80,0,False,14,3,0,4,83,1,1,63,3,1,8,5,0,0,0,0,0,0,0,0,False
108,80,0,False,13,5,0,4,83,1,1,53,3,1,12,9,0,0,0,0,0,0,0,0,False
109,80,8,False,15,3,0,12,83,1,1,70,6,2,0,5,0,0,0,0,0,0,0,0,False
110,80,8,False,15,4,0,12,83,1,1,71,6,2,0,3,0,0,0,0,0,0,0,0,False
111,80,8,False,15,3,0,12,83,1,1,70,6,2,0,5,0,0,0,0,0,0,0,0,False
112,80,8,False,15,3,0,12,83,1,1,71,6,2,0,4,0,0,0,0,0,0,0,0,False
113,80,8,False,15,4,0,12,83,1,1,70,6,2,0,4,0,0,0,0,0,0,0,0,False
114,80,8,False,15,3,0,16,83,1,1,70,6,2,0,5,0,0,0,0,0,0,0,0,False
115,80,8,False,15,3,0,14,83,1,1,71,6,2,0,4,0,0,0,0,0,0,0,0,False
116,80,8,False,15,4,0,14,83,1,1,70,6,2,0,4,0,0,0,0,0,0,0,0,False
117,80,8,False,15,4,0,14,83,1,1,69,6,2,1,4,0,0,0,0,0,0,0,0,False
118,80,8,False,15,4,0,14,83,1,1,72,6,2,0,2,0,0,0,0,0,0,0,0,False
119,80,8,False,15,4,0,14,83,1,1,71,6,2,0,3,0,0,0,0,0,0,0,0,False
120,80,10,False,17,3,0,4,83,1,1,58,6,3,9,7,0,0,0,0,0,0,0,0,False
121,80,10,False,17,3,0,4,83,1,1,57,6,3,8,9,0,0,0,0,0,0,0,0,False
122,80,10,False,17,3,0,4,83,1,1,58,6,3,9,7,0,0,0,0,0,0,0,0,False
123,80,0,False,7,2,0,5,83,1,2,61,3,4,5,1,1,1,0,1,5,1,0,0,False
124,80,0,False,7,3,0,11,83,1,1,67,3,2,2,0,1,0,0,1,0,1,0,0,False
125,80,11,False,13,3,0,10,83,1,1,59,6,3,5,10,0,0,0,0,0,0,0,0,False
126,80,11,False,13,3,0,10,83,1,1,57,6,3,7,10,0,0,0,0,0,0,0,0,False
127,80,11,False,13,3,0,10,83,1,1,56,6,3,8,10,0,0,0,0,0,0,0,0,False
128,80,11,False,13,2,0,5,83,1,1,58,6,3,7,10,0,0,0,0,0,0,0,0,False
129,80,0,False,12,2,0,7,83,1,1,62,3,1,7,8,0,0,0,0,0,0,0,0,False
130,80,0,False,12,1,0,63,83,1,1,57,3,1,10,11,0,0,0,0,0,0,0,0,False
131,80,0,False,12,1,0,63,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
132,80,0,False,12,1,0,63,83,1,1,60,3,1,10,8,0,0,0,0,0,0,0,0,False
133,80,0,False,12,1,0,63,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
134,80,0,False,12,1,0,63,83,1,1,60,3,1,10,8,0,0,0,0,0,0,0,0,False
135,80,0,False,12,1,0,63,83,1,1,59,3,1,10,9,0,0,0,0,0,0,0,0,False
136,80,0,False,12,1,0,63,83,1,1,59,3,1,10,9,0,0,0,0,0,0,0,0,False
137,80,0,False,12,4,0,44,83,1,1,59,3,1,10,6,0,0,0,0,0,0,0,0,False
138,80,0,False,12,1,0,63,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
139,80,12,False,17,2,0,8,83,1,1,62,3,2,8,6,0,0,0,0,0,0,0,0,False
140,80,12,False,17,2,0,8,83,1,1,62,3,2,8,6,0,0,0,0,0,0,0,0,False
141,80,12,False,17,2,0,8,83,1,1,62,3,2,8,6,0,0,0,0,0,0,0,0,False
142,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
143,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
144,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
145,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
146,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
147,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
148,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
149,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
150,80,12,False,17,2,0,8,83,1,1,63,3,2,8,5,0,0,0,0,0,0,0,0,False
151,80,12,False,17,2,0,8,83,1,1,62,3,2,8,6,0,0,0,0,0,0,0,0,False
152,80,12,False,17,2,0,8,83,1,1,62,3,2,8,6,0,0,0,0,0,0,0,0,False
153,80,12,False,17,1,0,10,83,1,1,61,3,3,9,2,1,0,1,1,2,0,0,0,False
154,80,0,False,8,2,0,5,83,1,1,64,3,1,3,10,0,0,0,0,0,0,0,0,False
155,80,0,False,8,2,0,5,83,1,1,62,3,1,4,11,0,0,0,0,0,0,0,0,False
156,80,0,False,8,2,0,5,83,1,1,66,3,1,0,11,0,0,0,0,0,0,0,0,False
157,80,0,False,8,2,0,5,83,1,1,69,3,1,0,8,0,0,0,0,0,0,0,0,False
158,80,0,False,8,2,0,5,83,1,1,69,3,1,0,8,0,0,0,0,0,0,0,0,False
159,80,0,False,9,3,0,19,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
160,80,0,False,9,3,0,19,83,1,1,64,3,1,6,6,0,0,0,0,0,0,0,0,False
161,80,0,False,9,3,0,19,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
162,80,0,False,9,4,0,19,83,1,1,63,3,1,7,5,0,0,0,0,0,0,0,0,False
163,80,0,False,9,3,0,19,83,1,1,64,3,1,6,6,0,0,0,0,0,0,0,0,False
164,80,0,False,9,3,0,19,83,1,1,65,3,1,6,5,0,0,0,0,0,0,0,0,False
165,80,0,False,9,3,0,19,83,1,1,64,3,1,6,6,0,0,0,0,0,0,0,0,False
166,80,0,False,9,3,0,10,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
167,80,0,False,9,3,0,10,83,1,1,62,3,1,6,8,0,0,0,0,0,0,0,0,False
168,80,0,False,9,4,0,6,83,1,1,59,3,1,7,9,0,0,0,0,0,0,0,0,False
169,80,0,False,9,3,0,10,83,1,1,63,3,1,6,7,0,0,0,0,0,0,0,0,False
170,80,0,False,9,3,0,9,83,1,1,60,3,1,7,9,0,0,0,0,0,0,0,0,False
171,80,0,False,9,3,0,13,83,1,1,65,3,1,6,5,0,0,0,0,0,0,0,0,False
172,80,13,False,15,3,0,13,83,1,1,69,3,1,0,7,0,0,0,0,0,0,0,0,False
173,80,13,False,15,3,0,12,83,1,1,67,3,1,0,9,0,0,0,0,0,0,0,0,False
174,80,13,False,15,3,0,10,83,1,1,66,3,1,0,10,0,0,0,0,0,0,0,0,False
175,80,12,False,14,1,0,4,83,1,1,57,3,2,4,1,7,0,0,1,1,0,0,0,False
176,80,14,False,10,3,0,12,83,1,1,62,3,2,9,1,1,0,0,1,0,0,0,0,False
177,80,14,False,10,3,0,12,83,1,1,62,3,2,9,1,1,0,0,1,0,0,0,0,False
178,80,14,False,10,3,0,12,83,1,1,62,3,2,9,1,1,0,0,1,0,0,0,0,False
179,80,14,False,10,3,0,12,83,1,1,62,3,2,9,1,1,0,0,1,0,0,0,0,False
180,80,14,False,10,3,0,12,83,1,1,64,3,2,7,1,1,0,0,1,0,0,0,0,False
181,80,15,False,14,3,0,7,83,1,1,74,5,3,0,0,0,0,0,0,0,0,0,0,False
182,80,3,False,14,5,0,13,83,1,1,63,3,1,7,4,0,0,0,0,0,0,0,0,False
183,80,3,False,14,4,0,8,83,1,1,60,3,1,9,6,0,0,0,0,0,0,0,0,False
184,80,3,False,14,4,0,8,83,1,1,64,3,1,6,5,0,0,0,0,0,0,0,0,False
185,80,16,False,14,4,0,8,83,1,1,62,3,1,7,6,0,0,0,0,0,0,0,0,False
186,80,3,False,14,4,0,5,83,1,1,63,3,1,7,5,0,0,0,0,0,0,0,0,False
187,80,3,False,14,4,0,5,83,1,1,60,3,1,6,9,0,0,0,0,0,0,0,0,False
188,80,3,False,14,5,0,4,83,1,1,62,3,1,6,6,0,0,0,0,0,0,0,0,False
189,80,3,False,14,5,0,4,83,1,1,60,3,1,9,5,0,0,0,0,0,0,0,0,False
190,80,3,False,14,5,0,4,83,1,1,61,3,1,7,6,0,0,0,0,0,0,0,0,False
191,80,3,False,14,5,0,4,83,1,1,62,3,1,7,5,0,0,0,0,0,0,0,0,False
192,80,3,False,14,5,0,4,83,1,1,62,3,1,7,5,0,0,0,0,0,0,0,0,False
193,80,3,False,14,5,0,4,83,1,1,61,3,1,7,6,0,0,0,0,0,0,0,0,False
194,80,3,False,14,5,0,4,83,1,1,62,3,1,7,5,0,0,0,0,0,0,0,0,False
195,80,3,False,14,5,0,4,83,1,1,62,3,1,7,5,0,0,0,0,0,0,0,0,False
196,80,3,False,14,5,0,4,83,1,1,63,3,1,7,4,0,0,0,0,0,0,0,0,False
197,80,3,False,14,5,0,4,83,1,1,62,3,1,6,6,0,0,0,0,0,0,0,0,False
198,80,3,False,14,4,0,6,83,1,1,61,3,1,7,7,0,0,0,0,0,0,0,0,False
199,80,3,False,14,4,0,6,83,1,1,63,3,1,7,5,0,0,0,0,0,0,0,0,False
200,80,3,False,14,5,0,10,83,1,1,64,3,5,3,1,1,0,0,1,0,0,0,0,False
201,80,3,False,8,3,0,13,83,1,1,66,3,1,2,8,0,0,0,0,0,0,0,0,False
202,80,3,False,8,3,0,13,83,1,1,67,3,1,2,7,0,0,0,0,0,0,0,0,False
203,80,3,False,8,3,0,13,83,1,1,65,3,1,2,9,0,0,0,0,0,0,0,0,False
204,80,3,False,8,3,0,13,83,1,1,66,3,1,2,8,0,0,0,0,0,0,0,0,False
205,80,3,False,8,3,0,13,83,1,1,67,3,1,2,7,0,0,0,0,0,0,0,0,False
206,80,3,False,8,3,0,13,83,1,1,67,3,1,2,7,0,0,0,0,0,0,0,0,False
207,80,3,False,8,3,0,13,83,1,1,65,3,1,2,9,0,0,0,0,0,0,0,0,False
208,80,3,False,8,3,0,13,83,1,1,64,3,1,2,10,0,0,0,0,0,0,0,0,False
209,80,3,False,8,3,0,13,83,1,1,65,3,1,2,9,0,0,0,0,0,0,0,0,False
210,80,3,False,8,3,0,13,83,1,1,65,3,1,3,8,0,0,0,0,0,0,0,0,False
211,80,3,False,8,3,0,13,83,1,1,67,3,1,2,7,0,0,0,0,0,0,0,0,False
212,80,3,False,8,3,0,13,83,1,1,68,3,1,0,8,0,0,0,0,0,0,0,0,False
213,80,3,False,8,3,0,13,83,1,1,64,3,1,2,10,0,0,0,0,0,0,0,0,False
214,80,3,False,8,3,0,6,83,1,1,68,3,1,0,8,0,0,0,0,0,0,0,0,False
215,80,3,False,8,4,0,6,83,1,1,66,3,1,2,7,0,0,0,0,0,0,0,0,False
216,80,3,False,8,4,0,6,83,1,1,66,3,1,1,8,0,0,0,0,0,0,0,0,False
217,80,3,False,8,4,0,6,83,1,1,53,3,1,11,11,0,0,0,0,0,0,0,0,False
218,80,3,False,8,3,0,6,83,1,1,66,3,1,0,10,0,0,0,0,0,0,0,0,False
219,80,3,False,8,3,0,1,83,1,1,60,3,1,3,13,0,0,0,0,0,0,0,0,False
220,80,3,False,8,3,0,2,83,1,1,64,3,1,0,12,0,0,0,0,0,0,0,0,False
221,80,3,False,8,3,0,2,83,1,1,64,3,1,0,12,0,0,0,0,0,0,0,0,False
222,80,3,False,8,3,0,2,83,1,1,65,3,1,2,9,0,0,0,0,0,0,0,0,False
223,80,3,False,8,3,0,2,83,1,1,64,3,1,2,10,0,0,0,0,0,0,0,0,False
224,80,3,False,11,7,0,4,83,1,1,59,3,2,6,5,0,0,0,0,0,0,0,0,False
225,80,3,False,18,6,0,16,83,1,1,63,6,3,4,4,0,0,0,0,0,0,0,0,False
226,80,16,False,18,7,0,7,83,1,1,59,6,4,8,2,0,0,0,0,0,0,0,0,False
227,80,17,False,9,6,0,3,83,1,1,65,2,3,4,0,0,0,0,0,0,0,0,0,False
228,80,0,False,15,3,0,7,83,1,1,58,2,2,10,0,0,0,0,0,0,0,0,0,False
229,80,0,False,15,3,0,7,83,1,1,58,2,2,11,0,0,0,0,0,0,0,0,0,False
230,80,0,False,15,3,0,7,83,1,1,58,2,2,11,0,0,0,0,0,0,0,0,0,False
231,80,0,False,15,3,0,7,83,1,1,50,2,7,19,1,0,0,0,0,0,0,0,0,False
232,80,0,False,15,3,0,7,83,1,1,56,2,2,14,0,0,0,0,0,1,0,0,0,False
233,80,0,False,15,3,0,7,83,1,1,58,2,2,13,0,0,0,0,0,0,0,0,0,False
234,80,0,False,15,3,0,7,83,1,1,59,2,2,13,0,0,0,0,0,0,0,0,0,False
235,80,0,False,15,3,0,7,83,1,1,56,2,2,15,0,0,0,0,0,0,0,0,0,False
236,80,0,False,15,3,0,7,83,1,1,58,2,2,12,0,0,0,0,0,0,0,0,0,False
237,80,0,False,15,3,0,7,83,1,1,54,2,7,15,0,0,0,0,0,0,0,0,0,False
238,80,0,False,15,3,0,7,83,1,1,52,2,2,17,1,0,0,0,0,0,0,0,0,False
239,80,0,False,15,3,0,7,83,1,1,63,2,2,7,1,0,0,0,0,0,0,0,0,False
240,80,0,False,15,3,0,7,83,1,1,59,2,2,10,0,0,0,0,0,0,0,0,0,False
241,80,0,False,15,3,0,7,83,1,1,58,2,2,11,0,0,0,0,0,0,0,0,0,False
242,80,0,False,15,3,0,7,83,1,1,58,2,2,11,0,0,0,0,0,0,0,0,0,False
243,80,0,False,15,3,0,7,83,1,1,57,2,2,15,0,0,0,0,0,0,0,0,0,False
244,80,0,False,15,3,0,7,83,1,1,51,2,8,18,0,0,0,0,0,0,0,0,0,False
245,80,0,False,15,3,0,7,83,1,1,64,2,6,7,0,0,0,0,0,0,0,0,0,False
246,80,0,False,15,3,0,7,83,1,1,60,2,3,7,1,0,0,0,0,0,0,0,0,False
247,80,0,False,15,3,0,16,83,1,1,51,2,2,16,0,0,0,0,0,3,0,0,0,False
248,80,0,False,15,3,0,16,83,1,1,58,2,4,10,0,0,0,0,0,0,0,0,0,False
249,80,0,False,15,3,0,16,83,1,1,59,2,4,10,0,0,0,0,0,0,0,0,0,False
250,80,3,False,14,4,0,13,83,1,1,70,6,2,0,3,0,0,0,0,0,0,0,0,False
251,80,0,False,13,4,0,19,83,1,1,53,3,1,21,0,0,0,0,0,0,0,0,0,False
252,80,0,False,13,5,0,2,83,1,1,48,3,1,25,0,0,0,0,0,0,0,0,0,False
253,80,2,False,10,1,0,53,83,1,1,62,3,2,7,6,1,0,0,1,0,0,0,0,False
254,80,3,False,11,1,0,5,83,1,1,54,3,1,9,0,1,0,0,1,5,0,0,0,False
255,80,3,False,11,5,0,4,83,1,1,58,3,1,8,8,0,0,0,0,0,0,0,0,False
256,80,3,False,11,5,0,4,83,1,1,58,3,1,8,8,0,0,1,0,0,0,0,0,False
257,80,3,False,11,5,0,4,83,1,1,58,3,1,8,8,0,0,0,0,0,0,0,0,False
258,80,0,False,11,5,0,4,83,1,1,57,3,1,8,9,0,0,0,0,0,0,0,0,False
259,80,3,False,10,2,0,7,83,1,1,62,3,1,7,8,0,0,0,0,0,0,0,0,False
260,80,3,False,10,1,0,65,83,1,1,59,3,1,10,9,0,0,0,0,0,0,0,0,False
261,80,3,False,10,1,0,65,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
262,80,3,False,10,1,0,65,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
263,80,3,False,10,1,0,65,83,1,1,59,3,1,10,9,0,0,0,0,0,0,0,0,False
264,80,3,False,10,1,0,65,83,1,1,57,3,1,10,11,0,0,0,0,0,0,0,0,False
265,80,3,False,10,1,0,65,83,1,1,56,3,1,12,10,0,0,0,0,0,0,0,0,False
266,80,3,False,10,1,0,65,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
267,80,3,False,10,1,0,65,83,1,1,56,3,1,13,9,0,0,0,0,0,0,0,0,False
268,80,3,False,10,1,0,65,83,1,1,58,3,1,10,10,0,0,0,0,0,0,0,0,False
269,80,3,False,10,1,0,65,83,1,1,57,3,1,12,9,0,0,0,0,0,0,0,0,False
270,80,3,False,10,1,0,65,83,1,1,60,3,1,10,8,0,0,0,0,0,0,0,0,False
271,80,3,False,10,1,0,65,83,1,1,59,3,1,10,9,0,0,0,0,0,0,0,0,False
272,80,0,False,11,2,0,7,83,1,1,57,3,1,12,8,0,0,1,0,0,0,0,0,False
273,80,0,False,11,3,0,57,83,1,1,57,3,1,10,9,0,0,0,0,0,0,0,0,False
274,80,0,False,11,1,0,64,83,1,1,59,3,1,10,9,0,0,0,0,0,0,0,0,False
